RunNumber,EventNumber,LumiBlock,TimeStamp,TimeStampNS,BCID,extL1ID,triggerType,mu_pt,mu_eta,mu_phi,mu_E,mu_charge
479103,0,586,1719506502,345940610,204,838956914,156,"[27.866987228393555, 7.781319618225098, 2.5882489681243896, 2.5595703125, 1.5076671838760376, 2.1284687519073486]","[-0.40290215611457825, -0.3946286737918854, 2.2148773670196533, 1.7763277292251587, -2.5111520290374756, -2.068063259124756]","[-2.8482255935668945, -2.821965217590332, 1.8775768280029297, 0.279776930809021, 2.257000684738159, 1.224622368812561]","[30.159759521484375, 8.395788192749023, 11.996291160583496, 7.778456687927246, 9.34835147857666, 8.552755355834961]","[-1, -1, -1, -1, 1, 1]"
479103,0,586,1719506506,192392815,1234,839321037,140,"[30.287153244018555, 3.030627727508545]","[-0.0947909951210022, 1.3945536613464355]","[-0.23471495509147644, -1.8129876852035522]","[30.423507690429688, 6.488097190856934]","[1, 1]"
479103,0,586,1719506507,118406465,2977,855713872,132,[2.942077398300171],[-1.438073754310608],[2.1237194538116455],[6.546913146972656],[1]
479103,0,586,1719506530,54848035,2326,923106165,132,[],[],[],[],[]
479103,0,587,1719506569,668903480,2221,1057293043,132,"[1.4617618322372437, 5.305119037628174, 1.9699236154556274]","[-2.44085955619812, 0.06687238812446594, 2.2407944202423096]","[2.6419124603271484, -1.2550914287567139, -2.737018346786499]","[8.456947326660156, 5.318035125732422, 9.364795684814453]","[1, 1, -1]"
479103,0,587,1719506574,244530210,3016,1074031804,132,[2.6591224670410156],[2.3123393058776855],[3.0466814041137695],[13.558012962341309],[1]
479103,0,587,1719506593,457883360,2361,1141069587,148,[],[],[],[],[]
479103,0,587,1719506594,716526675,2635,1141188684,128,"[4.9905195236206055, 4.176764965057373, 4.292859077453613]","[-0.6476264595985413, 1.818615198135376, 1.7763864994049072]","[2.2788658142089844, -1.7462228536605835, -1.7680569887161255]","[6.075094699859619, 13.210628509521484, 13.045816421508789]","[1, -1, 1]"
479103,0,587,1719506620,150865450,2376,1225121999,132,[1.2186259031295776],[-2.549013614654541],[3.0182337760925293],[7.844175338745117],[1]
479103,0,588,1719506626,423949765,2330,1258323682,140,"[74.4920425415039, 2.999892473220825]","[-1.8833004236221313, 0.45514243841171265]","[-0.15002119541168213, -1.835482120513916]","[250.56358337402344, 3.317697286605835]","[1, -1]"
479103,0,588,1719506637,227446350,1442,1291956552,132,[2.606954336166382],[2.2130954265594482],[1.922470211982727],[12.061978340148926],[-1]
479103,0,588,1719506637,797421795,232,1292010157,132,"[2.600614547729492, 3.0402109622955322, 2.717449426651001, 2.485832452774048, 2.4809787273406982]","[-2.1112325191497803, 2.0526504516601562, 1.8416941165924072, 2.162412643432617, -1.419211983680725]","[-1.1414417028427124, 0.38719213008880615, -0.19034349918365479, -2.8169596195220947, -1.1156229972839355]","[10.896439552307129, 12.035003662109375, 8.78582763671875, 10.947035789489746, 5.42911958694458]","[1, -1, 1, 1, 1]"
479103,0,588,1719506638,948765850,1810,1292118888,132,[2.582928419113159],[-2.006023645401001],[-2.453453302383423],[9.774659156799316],[-1]
479103,0,589,1719506668,509982865,912,1392745659,132,"[5.515625476837158, 5.348752021789551]","[0.8317782282829285, -0.369827538728714]","[-2.146474838256836, 2.7076523303985596]","[7.536946773529053, 5.719696998596191]","[1, 1]"
479103,0,589,1719506675,100286920,1919,1409674872,156,"[69.82347106933594, 32.09605407714844, 1.4400237798690796, 108.53553771972656]","[1.6659724712371826, -0.400137335062027, 2.187074661254883, -1.4957914352416992]","[-0.9947137832641602, 2.654618263244629, -1.5273122787475586, -2.410245656967163]","[191.31015014648438, 34.700130462646484, 6.496344089508057, 254.34971618652344]","[1, 1, -1, 1]"
479103,0,589,1719506678,83714870,2444,1426262291,136,"[47.69232177734375, 1.9017575979232788]","[1.2393947839736938, -1.8565802574157715]","[2.2031266689300537, 0.894296407699585]","[89.2582015991211, 6.236770153045654]","[-1, 1]"
479103,0,589,1719506680,760360150,3235,1426515776,132,"[56.4007682800293, 7.025883197784424, 5.551388263702393, 4.7663092613220215, 3.104246139526367, 2.9055721759796143]","[0.5637177228927612, -0.719036340713501, -0.7766896486282349, -0.9991248250007629, -2.457517385482788, 2.062619924545288]","[1.4687395095825195, -2.9866788387298584, -2.971473217010498, -1.9248933792114258, -2.128490686416626, 2.986895799636841]","[65.6021499633789, 8.922359466552734, 7.312465667724609, 7.350659370422363, 18.255502700805664, 11.613577842712402]","[1, -1, 1, -1, -1, 1]"
479103,0,589,1719506683,751667820,2375,1443102923,136,"[24.72381019592285, 3.733595132827759, 2.6211771965026855]","[-0.15971294045448303, -1.8632237911224365, -2.1512835025787354]","[-2.088310718536377, -0.19874942302703857, -0.6636393070220947]","[25.040035247802734, 12.32066535949707, 11.418623924255371]","[-1, 1, 1]"
